Sex,Division,Event,Year,Points,Shift
Women,NCAA D-II,5000m,2022,41,Yes
Women,NCAA D-II,5000m,2023,51,Yes
Women,NCAA D-II,800m,2010,0,Yes
Women,NCAA D-II,800m,2011,1,Yes
Women,NCAA D-II,800m,2012,12,Yes
Women,NCAA D-II,800m,2013,17,Yes
Women,NCAA D-II,800m,2014,27,Yes
Women,NCAA D-II,800m,2015,36,Yes
Women,NCAA D-II,800m,2016,38,Yes
Women,NCAA D-II,800m,2017,49,Yes
Women,NCAA D-II,800m,2018,39,Yes
Women,NCAA D-II,800m,2019,39,Yes
Women,NCAA D-II,800m,2021,23,Yes
Women,NCAA D-II,800m,2022,53,Yes
Women,NCAA D-II,800m,2023,57,Yes
Women,NCAA D-II,Discus,2010,0,Yes
Women,NCAA D-II,Discus,2011,25,Yes
Women,NCAA D-II,Discus,2012,42,Yes
Women,NCAA D-II,Discus,2013,33,Yes
Women,NCAA D-II,Discus,2014,40,Yes
Women,NCAA D-II,Discus,2015,52,Yes
Women,NCAA D-II,Discus,2016,56,Yes
Women,NCAA D-II,Discus,2017,66,Yes
Women,NCAA D-II,Discus,2018,73,Yes
Women,NCAA D-II,Discus,2019,81,Yes
Women,NCAA D-II,Discus,2021,65,Yes
Women,NCAA D-II,Discus,2022,58,Yes
Women,NCAA D-II,Discus,2023,50,Yes
Women,NCAA D-II,High Jump,2010,0,Yes
Women,NCAA D-II,High Jump,2011,8,Yes
Women,NCAA D-II,High Jump,2012,30,Yes
Women,NCAA D-II,High Jump,2013,21,Yes
Women,NCAA D-II,High Jump,2014,4,Yes
Women,NCAA D-II,High Jump,2015,20,Yes
Women,NCAA D-II,High Jump,2016,21,Yes
Women,NCAA D-II,High Jump,2017,24,Yes
Women,NCAA D-II,High Jump,2018,17,Yes
Women,NCAA D-II,High Jump,2019,24,Yes
Women,NCAA D-II,High Jump,2021,18,Yes
Women,NCAA D-II,High Jump,2022,34,Yes
Women,NCAA D-II,High Jump,2023,11,Yes
Women,NCAA D-II,Javelin,2010,0,Yes
Women,NCAA D-II,Javelin,2011,-4,Yes
Women,NCAA D-II,Javelin,2012,8,Yes
Women,NCAA D-II,Javelin,2013,13,Yes
Women,NCAA D-II,Javelin,2014,26,Yes
Women,NCAA D-II,Javelin,2015,35,Yes
Women,NCAA D-II,Javelin,2016,48,Yes
Women,NCAA D-II,Javelin,2017,37,Yes
Women,NCAA D-II,Javelin,2018,44,Yes
Women,NCAA D-II,Javelin,2019,47,Yes
Women,NCAA D-II,Javelin,2021,41,Yes
Women,NCAA D-II,Javelin,2022,46,Yes
Women,NCAA D-II,Javelin,2023,39,Yes
Women,NCAA D-II,Long Jump,2010,0,Yes
Women,NCAA D-II,Long Jump,2011,6,Yes
Women,NCAA D-II,Long Jump,2012,24,Yes
Women,NCAA D-II,Long Jump,2013,23,Yes
Women,NCAA D-II,Long Jump,2014,33,Yes
Women,NCAA D-II,Long Jump,2015,33,Yes
Women,NCAA D-II,Long Jump,2016,32,Yes
Women,NCAA D-II,Long Jump,2017,45,Yes
Women,NCAA D-II,Long Jump,2018,39,Yes
Women,NCAA D-II,Long Jump,2019,34,Yes
Women,NCAA D-II,Long Jump,2021,44,Yes
Women,NCAA D-II,Long Jump,2022,47,Yes
Women,NCAA D-II,Long Jump,2023,51,Yes
Women,NCAA D-II,Shot Put,2010,0,Yes
Women,NCAA D-II,Shot Put,2011,13,Yes
Women,NCAA D-II,Shot Put,2012,19,Yes
Women,NCAA D-II,Shot Put,2013,14,Yes
Women,NCAA D-II,Shot Put,2014,26,Yes
Women,NCAA D-II,Shot Put,2015,29,Yes
Women,NCAA D-II,Shot Put,2016,32,Yes
Women,NCAA D-II,Shot Put,2017,39,Yes
Women,NCAA D-II,Shot Put,2018,48,Yes
Women,NCAA D-II,Shot Put,2019,58,Yes
Women,NCAA D-II,Shot Put,2021,42,Yes
Women,NCAA D-II,Shot Put,2022,40,Yes
Women,NCAA D-II,Shot Put,2023,35,Yes
Women,NCAA D-II,Triple Jump,2010,0,Yes
Women,NCAA D-II,Triple Jump,2011,6,Yes
Women,NCAA D-II,Triple Jump,2012,28,Yes
Women,NCAA D-II,Triple Jump,2013,27,Yes
Women,NCAA D-II,Triple Jump,2014,30,Yes
Women,NCAA D-II,Triple Jump,2015,28,Yes
Women,NCAA D-II,Triple Jump,2016,35,Yes
Women,NCAA D-II,Triple Jump,2017,42,Yes
Women,NCAA D-II,Triple Jump,2018,43,Yes
Women,NCAA D-II,Triple Jump,2019,43,Yes
Women,NCAA D-II,Triple Jump,2021,38,Yes
Women,NCAA D-II,Triple Jump,2022,52,Yes
Women,NCAA D-II,Triple Jump,2023,45,Yes
Men,NCAA D-III,10000m,2010,0,Yes
Men,NCAA D-III,10000m,2011,22,Yes
Men,NCAA D-III,10000m,2012,38,Yes
Men,NCAA D-III,10000m,2013,31,Yes
Men,NCAA D-III,10000m,2014,26,Yes
Men,NCAA D-III,10000m,2015,9,Yes
Men,NCAA D-III,10000m,2016,21,Yes
Men,NCAA D-III,10000m,2017,25,Yes
Men,NCAA D-III,10000m,2018,27,Yes
Men,NCAA D-III,10000m,2019,34,Yes
Men,NCAA D-III,10000m,2021,15,Yes
Men,NCAA D-III,10000m,2022,71,Yes
Men,NCAA D-III,10000m,2023,77,Yes
Men,NCAA D-III,100m,2010,0,Yes
Men,NCAA D-III,100m,2011,4,Yes
Men,NCAA D-III,100m,2012,22,Yes
Men,NCAA D-III,100m,2013,10,Yes
Men,NCAA D-III,100m,2014,27,Yes
Men,NCAA D-III,100m,2015,24,Yes
Men,NCAA D-III,100m,2016,28,Yes
Men,NCAA D-III,100m,2017,30,Yes
Men,NCAA D-III,100m,2018,28,Yes
Men,NCAA D-III,100m,2019,37,Yes
Men,NCAA D-III,100m,2021,29,Yes
Men,NCAA D-III,100m,2022,76,Yes
Men,NCAA D-III,100m,2023,75,Yes
Men,NCAA D-III,1500m,2010,0,Yes
Men,NCAA D-III,1500m,2011,11,Yes
Men,NCAA D-III,1500m,2012,14,Yes
Men,NCAA D-III,1500m,2013,10,Yes
Men,NCAA D-III,1500m,2014,18,Yes
Men,NCAA D-III,1500m,2015,20,Yes
Men,NCAA D-III,1500m,2016,21,Yes
Men,NCAA D-III,1500m,2017,16,Yes
Men,NCAA D-III,1500m,2018,12,Yes
Men,NCAA D-III,1500m,2019,11,Yes
Men,NCAA D-III,1500m,2021,17,Yes
Men,NCAA D-III,1500m,2022,57,Yes
Men,NCAA D-III,1500m,2023,66,Yes
Men,NCAA D-III,200m,2010,0,Yes
Men,NCAA D-III,200m,2011,-3,Yes
Men,NCAA D-III,200m,2012,22,Yes
Men,NCAA D-III,200m,2013,5,Yes
Men,NCAA D-III,200m,2014,15,Yes
Men,NCAA D-III,200m,2015,22,Yes
Men,NCAA D-III,200m,2016,27,Yes
Men,NCAA D-III,200m,2017,35,Yes
Men,NCAA D-III,200m,2018,28,Yes
Men,NCAA D-III,200m,2019,32,Yes
Men,NCAA D-III,200m,2021,19,Yes
Men,NCAA D-III,200m,2022,55,Yes
Men,NCAA D-III,200m,2023,63,Yes
Men,NCAA D-III,400m,2010,0,Yes
Men,NCAA D-III,400m,2011,9,Yes
Men,NCAA D-III,400m,2012,14,Yes
Men,NCAA D-III,400m,2013,14,Yes
Men,NCAA D-III,400m,2014,10,Yes
Men,NCAA D-III,400m,2015,19,Yes
Men,NCAA D-III,400m,2016,25,Yes
Men,NCAA D-III,400m,2017,22,Yes
Men,NCAA D-III,400m,2018,19,Yes
Men,NCAA D-III,400m,2019,14,Yes
Men,NCAA D-III,400m,2021,2,Yes
Men,NCAA D-III,400m,2022,24,Yes
Men,NCAA D-III,400m,2023,46,Yes
Men,NCAA D-III,5000m,2010,0,Yes
Men,NCAA D-III,5000m,2011,7,Yes
Men,NCAA D-III,5000m,2012,23,Yes
Men,NCAA D-III,5000m,2013,22,Yes
Men,NCAA D-III,5000m,2014,26,Yes
Men,NCAA D-III,5000m,2015,15,Yes
Men,NCAA D-III,5000m,2016,26,Yes
Men,NCAA D-III,5000m,2017,23,Yes
Men,NCAA D-III,5000m,2018,23,Yes
Men,NCAA D-III,5000m,2019,27,Yes
Men,NCAA D-III,5000m,2021,17,Yes
Men,NCAA D-III,5000m,2022,59,Yes
Men,NCAA D-III,5000m,2023,76,Yes
Men,NCAA D-III,800m,2010,0,Yes
Men,NCAA D-III,800m,2011,5,Yes
Men,NCAA D-III,800m,2012,14,Yes
Men,NCAA D-III,800m,2013,3,Yes
Men,NCAA D-III,800m,2014,18,Yes
Men,NCAA D-III,800m,2015,17,Yes
Men,NCAA D-III,800m,2016,26,Yes
Men,NCAA D-III,800m,2017,15,Yes
Men,NCAA D-III,800m,2018,8,Yes
Men,NCAA D-III,800m,2019,3,Yes
Men,NCAA D-III,800m,2021,7,Yes
Men,NCAA D-III,800m,2022,30,Yes
Men,NCAA D-III,800m,2023,47,Yes
Men,NCAA D-III,Discus,2010,0,Yes
Men,NCAA D-III,Discus,2011,5,Yes
Men,NCAA D-III,Discus,2012,5,Yes
Men,NCAA D-III,Discus,2013,-2,Yes
Men,NCAA D-III,Discus,2014,-7,Yes
Men,NCAA D-III,Discus,2015,0,Yes
Men,NCAA D-III,Discus,2016,-11,Yes
Men,NCAA D-III,Discus,2017,1,Yes
Men,NCAA D-III,Discus,2018,4,Yes
Men,NCAA D-III,Discus,2019,1,Yes
Men,NCAA D-III,Discus,2021,-16,Yes
Men,NCAA D-III,Discus,2022,-2,Yes
Men,NCAA D-III,Discus,2023,3,Yes
Men,NCAA D-III,High Jump,2010,0,Yes
Men,NCAA D-III,High Jump,2011,10,Yes
Men,NCAA D-III,High Jump,2012,19,Yes
Men,NCAA D-III,High Jump,2013,13,Yes
Men,NCAA D-III,High Jump,2014,19,Yes
Men,NCAA D-III,High Jump,2015,18,Yes
Men,NCAA D-III,High Jump,2016,7,Yes
Men,NCAA D-III,High Jump,2017,21,Yes
Men,NCAA D-III,High Jump,2018,26,Yes
Men,NCAA D-III,High Jump,2019,24,Yes
Men,NCAA D-III,High Jump,2021,3,Yes
Men,NCAA D-III,High Jump,2022,10,Yes
Men,NCAA D-III,High Jump,2023,8,Yes
Men,NCAA D-III,Javelin,2010,0,Yes
Men,NCAA D-III,Javelin,2011,-4,Yes
Men,NCAA D-III,Javelin,2012,-2,Yes
Men,NCAA D-III,Javelin,2013,9,Yes
Men,NCAA D-III,Javelin,2014,-10,Yes
Men,NCAA D-III,Javelin,2015,-13,Yes
Men,NCAA D-III,Javelin,2016,-5,Yes
Men,NCAA D-III,Javelin,2017,-6,Yes
Men,NCAA D-III,Javelin,2018,0,Yes
Men,NCAA D-III,Javelin,2019,-17,Yes
Men,NCAA D-III,Javelin,2021,-45,Yes
Men,NCAA D-III,Javelin,2022,-24,Yes
Men,NCAA D-III,Javelin,2023,-11,Yes
Men,NCAA D-III,Long Jump,2010,0,Yes
Men,NCAA D-III,Long Jump,2011,0,Yes
Men,NCAA D-III,Long Jump,2012,20,Yes
Men,NCAA D-III,Long Jump,2013,4,Yes
Men,NCAA D-III,Long Jump,2014,0,Yes
Men,NCAA D-III,Long Jump,2015,8,Yes
Men,NCAA D-III,Long Jump,2016,4,Yes
Men,NCAA D-III,Long Jump,2017,28,Yes
Men,NCAA D-III,Long Jump,2018,20,Yes
Men,NCAA D-III,Long Jump,2019,21,Yes
Men,NCAA D-III,Long Jump,2021,16,Yes
Men,NCAA D-III,Long Jump,2022,34,Yes
Men,NCAA D-III,Long Jump,2023,34,Yes
Men,NCAA D-III,Shot Put,2010,0,Yes
Men,NCAA D-III,Shot Put,2011,5,Yes
Men,NCAA D-III,Shot Put,2012,11,Yes
Men,NCAA D-III,Shot Put,2013,9,Yes
Men,NCAA D-III,Shot Put,2014,13,Yes
Men,NCAA D-III,Shot Put,2015,11,Yes
Men,NCAA D-III,Shot Put,2016,12,Yes
Men,NCAA D-III,Shot Put,2017,10,Yes
Men,NCAA D-III,Shot Put,2018,7,Yes
Men,NCAA D-III,Shot Put,2019,12,Yes
Men,NCAA D-III,Shot Put,2021,-10,Yes
Men,NCAA D-III,Shot Put,2022,-1,Yes
Men,NCAA D-III,Shot Put,2023,10,Yes
Men,NCAA D-III,Triple Jump,2010,0,Yes
Men,NCAA D-III,Triple Jump,2011,15,Yes
Men,NCAA D-III,Triple Jump,2012,24,Yes
Men,NCAA D-III,Triple Jump,2013,9,Yes
Men,NCAA D-III,Triple Jump,2014,9,Yes
Men,NCAA D-III,Triple Jump,2015,16,Yes
Men,NCAA D-III,Triple Jump,2016,15,Yes
Men,NCAA D-III,Triple Jump,2017,27,Yes
Men,NCAA D-III,Triple Jump,2018,27,Yes
Men,NCAA D-III,Triple Jump,2019,25,Yes
Men,NCAA D-III,Triple Jump,2021,11,Yes
Men,NCAA D-III,Triple Jump,2022,26,Yes
Men,NCAA D-III,Triple Jump,2023,29,Yes
Women,NCAA D-III,10000m,2010,0,Yes
Women,NCAA D-III,10000m,2011,6,Yes
Women,NCAA D-III,10000m,2012,9,Yes
Women,NCAA D-III,10000m,2013,17,Yes
Women,NCAA D-III,10000m,2014,21,Yes
Women,NCAA D-III,10000m,2015,5,Yes
Women,NCAA D-III,10000m,2016,18,Yes
Women,NCAA D-III,10000m,2017,18,Yes
Women,NCAA D-III,10000m,2018,15,Yes
Women,NCAA D-III,10000m,2019,13,Yes
Women,NCAA D-III,10000m,2021,-10,Yes
Women,NCAA D-III,10000m,2022,24,Yes
Women,NCAA D-III,10000m,2023,37,Yes
Women,NCAA D-III,100m,2010,0,Yes
Women,NCAA D-III,100m,2011,9,Yes
Women,NCAA D-III,100m,2012,30,Yes
Women,NCAA D-III,100m,2013,23,Yes
Women,NCAA D-III,100m,2014,34,Yes
Women,NCAA D-III,100m,2015,39,Yes
Women,NCAA D-III,100m,2016,37,Yes
Women,NCAA D-III,100m,2017,46,Yes
Women,NCAA D-III,100m,2018,35,Yes
Women,NCAA D-III,100m,2019,28,Yes
Women,NCAA D-III,100m,2021,33,Yes
Women,NCAA D-III,100m,2022,55,Yes
Women,NCAA D-III,100m,2023,69,Yes
Women,NCAA D-III,1500m,2010,0,Yes
Women,NCAA D-III,1500m,2011,0,Yes
Women,NCAA D-III,1500m,2012,9,Yes
Women,NCAA D-III,1500m,2013,16,Yes
Women,NCAA D-III,1500m,2014,14,Yes
Women,NCAA D-III,1500m,2015,18,Yes
Women,NCAA D-III,1500m,2016,24,Yes
Women,NCAA D-III,1500m,2017,14,Yes
Women,NCAA D-III,1500m,2018,23,Yes
Women,NCAA D-III,1500m,2019,5,Yes
Women,NCAA D-III,1500m,2021,-10,Yes
Women,NCAA D-III,1500m,2022,17,Yes
Women,NCAA D-III,1500m,2023,35,Yes
Women,NCAA D-III,200m,2010,0,Yes
Women,NCAA D-III,200m,2011,5,Yes
Women,NCAA D-III,200m,2012,29,Yes
Women,NCAA D-III,200m,2013,16,Yes
Women,NCAA D-III,200m,2014,27,Yes
Women,NCAA D-III,200m,2015,31,Yes
Women,NCAA D-III,200m,2016,31,Yes
Women,NCAA D-III,200m,2017,40,Yes
Women,NCAA D-III,200m,2018,32,Yes
Women,NCAA D-III,200m,2019,22,Yes
Women,NCAA D-III,200m,2021,25,Yes
Women,NCAA D-III,200m,2022,51,Yes
Women,NCAA D-III,200m,2023,50,Yes
Women,NCAA D-III,400m,2010,0,Yes
Women,NCAA D-III,400m,2011,3,Yes
Women,NCAA D-III,400m,2012,9,Yes
Women,NCAA D-III,400m,2013,3,Yes
Women,NCAA D-III,400m,2014,16,Yes
Women,NCAA D-III,400m,2015,25,Yes
Women,NCAA D-III,400m,2016,26,Yes
Women,NCAA D-III,400m,2017,21,Yes
Women,NCAA D-III,400m,2018,9,Yes
Women,NCAA D-III,400m,2019,10,Yes
Women,NCAA D-III,400m,2021,-6,Yes
Women,NCAA D-III,400m,2022,13,Yes
Women,NCAA D-III,400m,2023,22,Yes
Women,NCAA D-III,5000m,2010,0,Yes
Women,NCAA D-III,5000m,2011,3,Yes
Women,NCAA D-III,5000m,2012,18,Yes
Women,NCAA D-III,5000m,2013,17,Yes
Women,NCAA D-III,5000m,2014,25,Yes
Women,NCAA D-III,5000m,2015,11,Yes
Women,NCAA D-III,5000m,2016,23,Yes
Women,NCAA D-III,5000m,2017,23,Yes
Women,NCAA D-III,5000m,2018,27,Yes
Women,NCAA D-III,5000m,2019,15,Yes
Women,NCAA D-III,5000m,2021,-4,Yes
Women,NCAA D-III,5000m,2022,31,Yes
Women,NCAA D-III,5000m,2023,41,Yes
Women,NCAA D-III,800m,2010,0,Yes
Women,NCAA D-III,800m,2011,-4,Yes
Women,NCAA D-III,800m,2012,6,Yes
Women,NCAA D-III,800m,2013,-2,Yes
Women,NCAA D-III,800m,2014,2,Yes
Women,NCAA D-III,800m,2015,16,Yes
Women,NCAA D-III,800m,2016,16,Yes
Women,NCAA D-III,800m,2017,8,Yes
Women,NCAA D-III,800m,2018,2,Yes
Women,NCAA D-III,800m,2019,-5,Yes
Women,NCAA D-III,800m,2021,-11,Yes
Women,NCAA D-III,800m,2022,10,Yes
Women,NCAA D-III,800m,2023,10,Yes
Women,NCAA D-III,Discus,2010,0,Yes
Women,NCAA D-III,Discus,2011,17,Yes
Women,NCAA D-III,Discus,2012,18,Yes
Women,NCAA D-III,Discus,2013,10,Yes
Women,NCAA D-III,Discus,2014,16,Yes
Women,NCAA D-III,Discus,2015,25,Yes
Women,NCAA D-III,Discus,2016,37,Yes
Women,NCAA D-III,Discus,2017,33,Yes
Women,NCAA D-III,Discus,2018,31,Yes
Women,NCAA D-III,Discus,2019,29,Yes
Women,NCAA D-III,Discus,2021,17,Yes
Women,NCAA D-III,Discus,2022,27,Yes
Women,NCAA D-III,Discus,2023,37,Yes
Women,NCAA D-III,High Jump,2010,0,Yes
Women,NCAA D-III,High Jump,2011,12,Yes
Women,NCAA D-III,High Jump,2012,17,Yes
Women,NCAA D-III,High Jump,2013,19,Yes
Women,NCAA D-III,High Jump,2014,20,Yes
Women,NCAA D-III,High Jump,2015,11,Yes
Women,NCAA D-III,High Jump,2016,14,Yes
Women,NCAA D-III,High Jump,2017,10,Yes
Women,NCAA D-III,High Jump,2018,8,Yes
Women,NCAA D-III,High Jump,2019,11,Yes
Women,NCAA D-III,High Jump,2021,4,Yes
Women,NCAA D-III,High Jump,2022,9,Yes
Women,NCAA D-III,High Jump,2023,-2,Yes
Women,NCAA D-III,Javelin,2010,0,Yes
Women,NCAA D-III,Javelin,2011,12,Yes
Women,NCAA D-III,Javelin,2012,9,Yes
Women,NCAA D-III,Javelin,2013,11,Yes
Women,NCAA D-III,Javelin,2014,20,Yes
Women,NCAA D-III,Javelin,2015,20,Yes
Women,NCAA D-III,Javelin,2016,19,Yes
Women,NCAA D-III,Javelin,2017,11,Yes
Women,NCAA D-III,Javelin,2018,16,Yes
Women,NCAA D-III,Javelin,2019,15,Yes
Women,NCAA D-III,Javelin,2021,0,Yes
Women,NCAA D-III,Javelin,2022,3,Yes
Women,NCAA D-III,Javelin,2023,15,Yes
Women,NCAA D-III,Long Jump,2010,0,Yes
Women,NCAA D-III,Long Jump,2011,-1,Yes
Women,NCAA D-III,Long Jump,2012,16,Yes
Women,NCAA D-III,Long Jump,2013,6,Yes
Women,NCAA D-III,Long Jump,2014,-1,Yes
Women,NCAA D-III,Long Jump,2015,2,Yes
Women,NCAA D-III,Long Jump,2016,14,Yes
Women,NCAA D-III,Long Jump,2017,20,Yes
Women,NCAA D-III,Long Jump,2018,21,Yes
Women,NCAA D-III,Long Jump,2019,17,Yes
Women,NCAA D-III,Long Jump,2021,10,Yes
Women,NCAA D-III,Long Jump,2022,27,Yes
Women,NCAA D-III,Long Jump,2023,26,Yes
Women,NCAA D-III,Shot Put,2010,0,Yes
Women,NCAA D-III,Shot Put,2011,13,Yes
Women,NCAA D-III,Shot Put,2012,21,Yes
Women,NCAA D-III,Shot Put,2013,24,Yes
Women,NCAA D-III,Shot Put,2014,32,Yes
Women,NCAA D-III,Shot Put,2015,31,Yes
Women,NCAA D-III,Shot Put,2016,24,Yes
Women,NCAA D-III,Shot Put,2017,40,Yes
Women,NCAA D-III,Shot Put,2018,35,Yes
Women,NCAA D-III,Shot Put,2019,33,Yes
Women,NCAA D-III,Shot Put,2021,22,Yes
Women,NCAA D-III,Shot Put,2022,33,Yes
Women,NCAA D-III,Shot Put,2023,41,Yes
Women,NCAA D-III,Triple Jump,2010,0,Yes
Women,NCAA D-III,Triple Jump,2011,6,Yes
Women,NCAA D-III,Triple Jump,2012,22,Yes
Women,NCAA D-III,Triple Jump,2013,8,Yes
Women,NCAA D-III,Triple Jump,2014,6,Yes
Women,NCAA D-III,Triple Jump,2015,20,Yes
Women,NCAA D-III,Triple Jump,2016,17,Yes
Women,NCAA D-III,Triple Jump,2017,20,Yes
Women,NCAA D-III,Triple Jump,2018,25,Yes
Women,NCAA D-III,Triple Jump,2019,24,Yes
Women,NCAA D-III,Triple Jump,2021,17,Yes
Women,NCAA D-III,Triple Jump,2022,30,Yes
Women,NCAA D-III,Triple Jump,2023,32,Yes
Men,World,10000m,2010,0,Yes
Men,World,10000m,2011,23,Yes
Men,World,10000m,2012,27,Yes
Men,World,10000m,2013,6,Yes
Men,World,10000m,2014,-3,Yes
Men,World,10000m,2015,15,Yes
Men,World,10000m,2016,23,Yes
Men,World,10000m,2017,13,Yes
Men,World,10000m,2018,-4,Yes
Men,World,10000m,2019,18,Yes
Men,World,10000m,2021,33,Yes
Men,World,10000m,2022,40,Yes
Men,World,10000m,2023,31,Yes
Men,World,100m,2010,0,Yes
Men,World,100m,2011,13,Yes
Men,World,100m,2012,17,Yes
Men,World,100m,2013,13,Yes
Men,World,100m,2014,18,Yes
Men,World,100m,2015,29,Yes
Men,World,100m,2016,32,Yes
Men,World,100m,2017,21,Yes
Men,World,100m,2018,26,Yes
Men,World,100m,2019,24,Yes
Men,World,100m,2021,30,Yes
Men,World,100m,2022,37,Yes
Men,World,100m,2023,44,Yes
Men,World,1500m,2010,0,Yes
Men,World,1500m,2011,6,Yes
Men,World,1500m,2012,9,Yes
Men,World,1500m,2013,6,Yes
Men,World,1500m,2014,-1,Yes
Men,World,1500m,2015,3,Yes
Men,World,1500m,2016,-3,Yes
Men,World,1500m,2017,-2,Yes
Men,World,1500m,2018,-5,Yes
Men,World,1500m,2019,-1,Yes
Men,World,1500m,2021,18,Yes
Men,World,1500m,2022,8,Yes
Men,World,1500m,2023,28,Yes
Men,World,200m,2010,0,Yes
Men,World,200m,2011,8,Yes
Men,World,200m,2012,13,Yes
Men,World,200m,2013,13,Yes
Men,World,200m,2014,21,Yes
Men,World,200m,2015,29,Yes
Men,World,200m,2016,33,Yes
Men,World,200m,2017,27,Yes
Men,World,200m,2018,33,Yes
Men,World,200m,2019,31,Yes
Men,World,200m,2021,32,Yes
Men,World,200m,2022,43,Yes
Men,World,200m,2023,40,Yes
Men,World,400m,2010,0,Yes
Men,World,400m,2011,-3,Yes
Men,World,400m,2012,5,Yes
Men,World,400m,2013,-4,Yes
Men,World,400m,2014,8,Yes
Men,World,400m,2015,22,Yes
Men,World,400m,2016,13,Yes
Men,World,400m,2017,16,Yes
Men,World,400m,2018,19,Yes
Men,World,400m,2019,14,Yes
Men,World,400m,2021,15,Yes
Men,World,400m,2022,20,Yes
Men,World,400m,2023,32,Yes
Men,World,5000m,2010,0,Yes
Men,World,5000m,2011,-7,Yes
Men,World,5000m,2012,1,Yes
Men,World,5000m,2013,-11,Yes
Men,World,5000m,2014,-19,Yes
Men,World,5000m,2015,-14,Yes
Men,World,5000m,2016,-10,Yes
Men,World,5000m,2017,-16,Yes
Men,World,5000m,2018,-20,Yes
Men,World,5000m,2019,-9,Yes
Men,World,5000m,2021,-1,Yes
Men,World,5000m,2022,15,Yes
Men,World,5000m,2023,19,Yes
Men,World,800m,2010,0,Yes
Men,World,800m,2011,10,Yes
Men,World,800m,2012,15,Yes
Men,World,800m,2013,10,Yes
Men,World,800m,2014,8,Yes
Men,World,800m,2015,9,Yes
Men,World,800m,2016,11,Yes
Men,World,800m,2017,8,Yes
Men,World,800m,2018,9,Yes
Men,World,800m,2019,12,Yes
Men,World,800m,2021,25,Yes
Men,World,800m,2022,21,Yes
Men,World,800m,2023,23,Yes
Men,World,Discus,2010,0,Yes
Men,World,Discus,2011,6,Yes
Men,World,Discus,2012,17,Yes
Men,World,Discus,2013,3,Yes
Men,World,Discus,2014,5,Yes
Men,World,Discus,2015,1,Yes
Men,World,Discus,2016,15,Yes
Men,World,Discus,2017,3,Yes
Men,World,Discus,2018,4,Yes
Men,World,Discus,2019,3,Yes
Men,World,Discus,2021,12,Yes
Men,World,Discus,2022,9,Yes
Men,World,Discus,2023,15,Yes
Men,World,High Jump,2010,0,Yes
Men,World,High Jump,2011,9,Yes
Men,World,High Jump,2012,10,Yes
Men,World,High Jump,2013,9,Yes
Men,World,High Jump,2014,12,Yes
Men,World,High Jump,2015,15,Yes
Men,World,High Jump,2016,12,Yes
Men,World,High Jump,2017,9,Yes
Men,World,High Jump,2018,9,Yes
Men,World,High Jump,2019,2,Yes
Men,World,High Jump,2021,5,Yes
Men,World,High Jump,2022,-6,Yes
Men,World,High Jump,2023,-7,Yes
Men,World,Javelin,2010,0,Yes
Men,World,Javelin,2011,10,Yes
Men,World,Javelin,2012,15,Yes
Men,World,Javelin,2013,7,Yes
Men,World,Javelin,2014,9,Yes
Men,World,Javelin,2015,18,Yes
Men,World,Javelin,2016,24,Yes
Men,World,Javelin,2017,21,Yes
Men,World,Javelin,2018,13,Yes
Men,World,Javelin,2019,19,Yes
Men,World,Javelin,2021,16,Yes
Men,World,Javelin,2022,15,Yes
Men,World,Javelin,2023,14,Yes
Men,World,Long Jump,2010,0,Yes
Men,World,Long Jump,2011,3,Yes
Men,World,Long Jump,2012,2,Yes
Men,World,Long Jump,2013,-2,Yes
Men,World,Long Jump,2014,-2,Yes
Men,World,Long Jump,2015,-1,Yes
Men,World,Long Jump,2016,6,Yes
Men,World,Long Jump,2017,5,Yes
Men,World,Long Jump,2018,7,Yes
Men,World,Long Jump,2019,5,Yes
Men,World,Long Jump,2021,6,Yes
Men,World,Long Jump,2022,2,Yes
Men,World,Long Jump,2023,9,Yes
Men,World,Shot Put,2010,0,Yes
Men,World,Shot Put,2011,6,Yes
Men,World,Shot Put,2012,15,Yes
Men,World,Shot Put,2013,8,Yes
Men,World,Shot Put,2014,18,Yes
Men,World,Shot Put,2015,18,Yes
Men,World,Shot Put,2016,23,Yes
Men,World,Shot Put,2017,26,Yes
Men,World,Shot Put,2018,26,Yes
Men,World,Shot Put,2019,42,Yes
Men,World,Shot Put,2021,46,Yes
Men,World,Shot Put,2022,40,Yes
Men,World,Shot Put,2023,39,Yes
Men,World,Triple Jump,2010,0,Yes
Men,World,Triple Jump,2011,4,Yes
Men,World,Triple Jump,2012,0,Yes
Men,World,Triple Jump,2013,-12,Yes
Men,World,Triple Jump,2014,-14,Yes
Men,World,Triple Jump,2015,-5,Yes
Men,World,Triple Jump,2016,-2,Yes
Men,World,Triple Jump,2017,0,Yes
Men,World,Triple Jump,2018,-4,Yes
Men,World,Triple Jump,2019,4,Yes
Men,World,Triple Jump,2021,-6,Yes
Men,World,Triple Jump,2022,-11,Yes
Men,World,Triple Jump,2023,-9,Yes
Women,World,10000m,2010,0,Yes
Women,World,10000m,2011,11,Yes
Women,World,10000m,2012,17,Yes
Women,World,10000m,2013,11,Yes
Women,World,10000m,2014,3,Yes
Women,World,10000m,2015,21,Yes
Women,World,10000m,2016,36,Yes
Women,World,10000m,2017,22,Yes
Women,World,10000m,2018,12,Yes
Women,World,10000m,2019,33,Yes
Women,World,10000m,2021,53,Yes
Women,World,10000m,2022,49,Yes
Women,World,10000m,2023,45,Yes
